for a film about explosions and death and spies , " ballistic : ecks vs . sever " seems as safe as a children's film . well , in some of those , the mother deer even dies . 	0
wallace gets a bit heavy handed with his message at times , and has a visual flair that waxes poetic far too much for our taste . 	0
impostor doesn't do much with its template , despite a remarkably strong cast . 	0
wraps itself in the guise of a dark and quirky comedy , but it isn't as quirky as it thinks it is and its comedy is generally mean-spirited . 	0
choppy , overlong documentary about 'the lifestyle . '	0
one sloughs one's way through the mire of this alleged psychological thriller in search of purpose or even a plot . 	0
a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised . 	0
it's a fanboy 'what if ? ' brought to life on the big screen . 	0
the story itself is actually quite vapid . 	0
it's a hellish , numbing experience to watch , and it doesn't offer any insights that haven't been thoroughly debated in the media already , back in the dahmer heyday of the mid-'90s . 	0
wait for pay per view or rental but don't dismiss barbershop out of hand . 	0
a few zingers aside , the writing is indifferent , and jordan brady's direction is prosaic . 	0
each scene drags , underscoring the obvious , and sentiment is slathered on top . 	0
would've been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film's predictable denouement . then nadia's birthday might not have been such a bad day after all . 	0
one of those staggeringly well-produced , joylessly extravagant pictures that keep whooshing you from one visual marvel to the next , hastily , emptily . 	0
nair just doesn't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy . 	0
enthusiastically taking up the current teen movie concern with bodily functions , walt becker's film pushes all the demographically appropriate comic buttons . 	0
it's the funniest american comedy since graffiti bridge . 	0
that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks . 	0
what starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers . 	0
the project's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting . 	0
in old-fashioned screenwriting parlance , ms . shreve's novel proved too difficult a text to 'lick , ' despite the efforts of a first-rate cast . 	0
solondz may well be the only one laughing at his own joke	0
stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here� . not that i mind ugly ; the problem is he has no character , loveable or otherwise . 	0
deep down , i realized the harsh reality of my situation : i would leave the theater with a lower i . q . than when i had entered . 	0
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film . 	0
aside from the fact that the film idiotically uses the website feardotcom . com or the improperly hammy performance from poor stephen rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand . 	0
it is bad , but certainly not without merit as entertainment . 	0
for its 100 minutes running time , you'll wait in vain for a movie to happen . 	0
a work that lacks both a purpose and a strong pulse . 	0
a faster paced family flick . upper teens may get cynical . smaller numbered kidlets will enjoy . 	0
while this film has an 'a' list cast and some strong supporting players , the tale -- like its central figure , vivi -- is just a little bit hard to love . 	0
it's a road-trip drama with too many wrong turns . 	0
most fish stories are a little peculiar , but this is one that should be thrown back in the river . 	0
it's all gratuitous before long , as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story . 	0
 " i blame all men for war , " [the warden's daughter] tells her father . the movie is about as deep as that sentiment . 	0
it's fitfully funny but never really takes off . 	0
i've seen some bad singer-turned actors , but lil bow wow takes the cake . 	0
by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it . . . . then , miracle of miracles , the movie does a flip-flop . 	0
for all the complications , it's all surprisingly predictable . 	0
it's been 20 years since 48 hrs . made eddie murphy a movie star and the man hasn't aged a day . but his showboating wise-cracker stock persona sure is getting old . 	0
if deuces wild had been tweaked up a notch it would have become a camp adventure , one of those movies that's so bad it starts to become good . but it wasn't . 	0
for a film about action , ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype . 	0
 . . . a low rate annie featuring some kid who can't act , only echoes of jordan , and weirdo actor crispin glover screwing things up old school . 	0
it might not be 1970s animation , but everything else about it is straight from the saturday morning cartoons � a retread story , bad writing , and the same old silliness . 	0
the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain . 	0
tends to plod . 	0
a nearly 21/2 hours , the film is way too indulgent . 	0
gorgeous to look at but insufferably tedious and turgid . . . a curiously constricted epic . 	0
it looks much more like a cartoon in the end than the simpsons ever has . 	0
with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral . 	0
doesn't really add up to much . 	0
it's better suited for the history or biography channel , but there's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind . 	0
an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots . 	0
a prolonged extrusion of psychopathic pulp . 	0
borrows from other movies like it in the most ordinary and obvious fashion . 	0
it's surprisingly bland despite the heavy doses of weird performances and direction . 	0
a chilly , remote , emotionally distant piece . . . so dull that its tagline should be : 'in space , no one can hear you snore . '	0
the characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience . 	0
sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours . 	0
it's like a drive-by . you can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise . 	0
everything -- even life on an aircraft carrier -- is sentimentalized . 	0
this would-be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '	0
the movie has generic virtues , and despite a lot of involved talent , seems done by the numbers . 	0
when your subject is illusion versus reality , shouldn't the reality seem at least passably real ? 	0
it's a terrible movie in every regard , and utterly painful to watch . 	0
this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the question 'why ? '	0
a fan film that for the uninitiated plays better on video with the sound turned down . 	0
too infuriatingly quirky and taken with its own style . 	0
there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . 	0
as much as i laughed throughout the movie , i cannot mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys' superhuman capacity to withstand pain . 	0
the type of dumbed-down exercise in stereotypes that gives the [teen comedy] genre a bad name . 	0
distinctly sub-par . . . more likely to drown a viewer in boredom than to send any shivers down his spine . 	0
plays like a bad blend of an overripe episode of tv's dawson's creek and a recycled and dumbed-down version of love story . 	0
unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party . 	0
when the casting call for this movie went out , it must have read 'seeking anyone with acting ambition but no sense of pride or shame . '	0
just isn't as weird as it ought to be . 	0
a " home alone " film that is staged like " rosemary's baby , " but is not as well-conceived as either of those films . 	0
[siegel] and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie . 	0
no film could possibly be more contemptuous of the single female population . 	0
`hey arnold ! ' has some visual wit . . . but little imagination elsewhere . 	0
they're going through the motions , but the zip is gone . 	0
a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women . 	0
a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . then again , in a better movie , you might not have noticed . 	0
it's mindless junk like this that makes you appreciate original romantic comedies like punch-drunk love . 	0
the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the " webcast . " 	0
tale will be all too familiar for anyone who's seen george roy hill's 1973 film , " the sting . " 	0
gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clich�s . 	0
it's hard to quibble with a flick boasting this many genuine cackles , but notorious c . h . o . still feels like a promising work-in-progress . 	0
anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity . 	0
a major waste . . . generic . 	0
the problem with the bread , my sweet is that it's far too sentimental . 	0
a late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques . 	0
falls short in explaining the music and its roots . 	0
never inspires more than an interested detachment . 	0
what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature . 	0
despite slick production values and director roger michell's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours . 	0
pretty much sucks , but has a funny moment or two . 	0
they do a good job of painting this family dynamic for the audience but they tried to squeeze too many elements into the film . 	0
a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors . 	0
two badly interlocked stories drowned by all too clever complexity . 	0
it is so earnest , so overwrought and so wildly implausible that it begs to be parodied . 	0
these are textbook lives of quiet desperation . 	0
swimfan , like fatal attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub . 	0
claims to sort the bad guys from the good , which is its essential problem . 	0
purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons . 	0
feels like pieces a bunch of other , better movies slapped together . 	0
almost everything about the film is unsettling , from the preposterous hairpiece worn by lai's villainous father to the endless action sequences . 	0
writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic . 	0
it follows the blair witch formula for an hour , in which we're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes . 	0
one can't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney's latest album . 	0
phoned-in business as usual . 	0
there's an epic here , but you have to put it together yourself . 	0
what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else . 	0
director-chef gabriele muccino keeps it fast -- zippy , comin' at ya -- as if fearing that his film is molto superficiale . 	0
tartakovsky's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . 	0
the most horrific movie experience i've had since " can't stop the music . " it may as well be called " jar-jar binks : the movie . " it's that painful . 	0
god is great , the movie's not . 	0
like a three-ring circus , there are side stories aplenty -- none of them memorable . 	0
when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks . 	0
a 'girls gone wild' video for the boho art-house crowd , the burning sensation isn't a definitive counter-cultural document -- its makers aren't removed and inquisitive enough for that . 	0
as original and insightful as last week's episode of behind the music . 	0
plays like john le carr� with a couple of burnt-out cylinders . 	0
you may be galled that you've wasted nearly two hours of your own precious life with this silly little puddle of a movie . 	0
it's neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments . 	0
despite the surface attractions -- conrad l . hall's cinematography will likely be nominated for an oscar next year -- there's something impressive and yet lacking about everything . 	0
a smug and convoluted action-comedy that doesn't allow an earnest moment to pass without reminding audiences that it's only a movie . 	0
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing . 	0
worthless , from its pseudo-rock-video opening to the idiocy of its last frames . 	0
the christ allegory doesn't work because there is no foundation for it	0
go for la salle's performance , and make do as best you can with a stuttering script . 	0
it's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress . 	0
tries too hard to be funny in a way that's too loud , too goofy and too short of an attention span . 	0
i didn't find much fascination in the swinging . what they're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . but that they are doing it is thought-provoking . 	0
the acting is just fine , but there's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff . 	0
after collateral damage , you might imagine that most every aggrieved father clich� has been unturned . but no . 	0
ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of martha stewart decorating program run amok . 	0
releasing a film with the word 'dog' in its title in january lends itself to easy jokes and insults , and snow dogs deserves every single one of them . 	0
tedious norwegian offering which somehow snagged an oscar nomination . 	0
it was a dark and stormy night . . . 	0
a dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment . 	0
this sort of cute and cloying material is far from zhang's forte and it shows . 	0
bray is completely at sea ; with nothing but a savage garden music video on his resume , he has no clue about making a movie . 	0
freundlich's made [crudup] a suburban architect , and a cipher . 	0
a huge disappointment coming , as it does , from filmmakers and performers of this calibre	0
though it pretends to expose the life of male hustlers , it's exploitive without being insightful . 	0
aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters . 	0
what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points . 	0
exhibits the shallow sensationalism characteristic of soap opera . . . more salacious telenovela than serious drama . 	0
seagal is painfully foolish in trying to hold onto what's left of his passe' chopsocky glory . 	0
even with harris's strong effort , the script gives him little to effectively probe lear's soul-stripping breakdown . 	0
the story is bogus and its characters tissue-thin . 	0
whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existing , who is cletis tout ? is an inexpressible and drab wannabe looking for that exact niche . 	0
while american adobo has its heart ( and its palate ) in the right place , its brain is a little scattered -- ditsy , even . 	0
 . . . a confusing drudgery . 	0
imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s . 	0
most of the dialogue made me want to pack raw dough in my ears . 	0
costner's warm-milk persona is just as ill-fitting as shadyac's perfunctory directing chops , and some of the more overtly silly dialogue would sink laurence olivier . 	0
it's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate . 	0
directed by kevin bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut . 	0
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film's publicists or for people who take as many drugs as the film's characters	0
robin williams departs from his fun friendly demeanor in exchange for a darker unnerving role . 	0
high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd . 	0
set in a 1986 harlem that doesn't look much like anywhere in new york . 	0
the chocolate factory without charlie . 	0
long on twinkly-eyed close-ups and short on shame . 	0
hip-hop rarely comes alive as its own fire-breathing entity in this picture . 	0
a well-crafted letdown . 	0
a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise . 	0
deserving of its critical backlash and more . 	0
boring and meandering . 	0
neither a rousing success nor a blinding embarrassment . still , it just sits there like a side dish no one ordered . 	0
the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) . 	0
the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting ( and funnier ) than his . 	0
this low-rent -- and even lower-wit -- rip-off of the farrelly brothers' oeuvre gets way too mushy -- and in a relatively short amount of time . 	0
it recycles every clich� about gays in what is essentially an extended soap opera . 	0
i'm all for the mentally challenged getting their fair shot in the movie business , but surely it doesn't have to be as a collection of keening and self-mutilating sideshow geeks . 	0
may offend viewers not amused by the sick sense of humor . 	0
many of benjamins' elements feel like they've been patched in from an episode of miami vice . 	0
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one . 	0
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant . 	0
if you're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake . personally , i'd rather watch them on the animal planet . 	0
cherish is a dud -- a romantic comedy that's not the least bit romantic and only mildly funny . 	0
feels as if the inmates have actually taken over the asylum . 	0
all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness . 	0
the movie's gloomy atmosphere is fascinating , though , even if the movie itself doesn't stand a ghost of a chance . 	0
 . . . post-september 11 , " the sum of all fears " seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves . 	0
the exclamation point seems to be the only bit of glee you'll find in this dreary mess . 	0
no matter how you slice it , mark wahlberg and thandie newton are not hepburn and grant , two cinematic icons with chemistry galore . 	0
godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess . . . in praise of love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating . 	0
humorless , self-conscious art drivel , made without a glimmer of intelligence or invention . 	0
the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '	0
solondz may be convinced that he has something significant to say , but he isn't talking a talk that appeals to me . 	0
more tiring than anything . 	0
nelson's intentions are good , but the end result does no justice to the story itself . it's horribly depressing and not very well done . 	0
 . . . the efforts of its star , kline , to lend some dignity to a dumb story are for naught . 	0
a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground . 	0
isn't it a bit early in his career for director barry sonnenfeld to do a homage to himself ? and it's a lousy one at that . 	0
overly long and worshipful bio-doc . 	0
i'll go out on a limb . it isn't quite one of the worst movies of the year . it's just merely very bad . 	0
writer-director ritchie reduces wertmuller's social mores and politics to tiresome jargon . 	0
about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men . 	0
everything about girls can't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . 	0
feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake . 	0
less than fresh . 	0
in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works . 	0
the script is too mainstream and the psychology too textbook to intrigue . 	0
muddled , simplistic and more than a little pretentious . 	0
meandering and glacially paced , and often just plain dull . 	0
a disaster of a drama , saved only by its winged assailants . 	0
a road trip that will get you thinking , 'are we there yet ? '	0
director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you're going to subjugate truth to the tear-jerking demands of soap opera ? 	0
dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting , and the film settles too easily along the contours of expectation . 	0
if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it . 	0
an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten . 	0
what could have been right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination . 	0
the movie is like scorsese's mean streets redone by someone who ignored it in favor of old 'juvenile delinquent' paperbacks with titles like leather warriors and switchblade sexpot . 	0
this pathetic junk is barely an hour long . nevertheless , it still seems endless . 	0
it isn't that stealing harvard is a horrible movie�if only it were that grand a failure ! it's just that it's so not-at-all-good . and i expect much more from a talent as outstanding as director bruce mcculloch . 	0
dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy . 	0
is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? 	0
it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman . 	0
the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material . 	0
the script ? please . 	0
staggers between flaccid satire and what is supposed to be madcap farce . 	0
not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired . 	0
brainy , artistic and muted , almost to the point of suffocation . 	0
plays like the old disease-of-the-week small-screen melodramas . 	0
like life on the island , the movie grows boring despite the scenery . 	0
the truth about charlie is that it's a brazenly misguided project . 	0
caso voc� sinta necessidade de sair da sala antes do t�rmino da proje��o , n�o se preocupe : ningu�m lhe enviar� penas simbolizando covardia . 	0
displays the potential for a better movie than what bailly manages to deliver	0
so exaggerated and broad that it comes off as annoying rather than charming . 	0
an awkward hybrid of genres that just doesn't work . 	0
